partner_id,sku_id,category,price,lead_time_weeks,week,sales_units,weekofyear,year,sales_units_lag_1,sales_units_lag_2,sales_units_lag_3,sales_units_lag_4,sales_units_rollmean_4,sales_units_rollmean_8
P3,S027,shoes,62,1,2023-11-06,21,45,2023,8.0,3.0,37.0,7.0,17.25,16.625
P3,S027,shoes,62,1,2023-11-13,27,46,2023,21.0,8.0,3.0,37.0,14.75,16.5
P3,S027,shoes,62,1,2023-11-20,12,47,2023,27.0,21.0,8.0,3.0,17.0,14.375
P3,S027,shoes,62,1,2023-11-27,35,48,2023,12.0,27.0,21.0,8.0,23.75,18.75
P3,S027,shoes,62,1,2023-12-04,35,49,2023,35.0,12.0,27.0,21.0,27.25,22.25
P3,S027,shoes,62,1,2023-12-11,10,50,2023,35.0,35.0,12.0,27.0,23.0,18.875
P3,S027,shoes,62,1,2023-12-18,21,51,2023,10.0,35.0,35.0,12.0,25.25,21.125
P3,S027,shoes,62,1,2023-12-25,28,52,2023,21.0,10.0,35.0,35.0,23.5,23.625
P3,S028,outerwear,49,4,2022-01-31,42,5,2022,28.0,19.0,7.0,28.0,24.0,24.8
P3,S028,outerwear,49,4,2022-02-07,22,6,2022,42.0,28.0,19.0,7.0,27.75,24.333333333333332
P3,S028,outerwear,49,4,2022-02-14,43,7,2022,22.0,42.0,28.0,19.0,33.75,27.0
P3,S028,outerwear,49,4,2022-02-21,14,8,2022,43.0,22.0,42.0,28.0,30.25,25.375
P3,S028,outerwear,49,4,2022-02-28,5,9,2022,14.0,43.0,22.0,42.0,21.0,22.5
P3,S028,outerwear,49,4,2022-03-07,33,10,2022,5.0,14.0,43.0,22.0,23.75,25.75
P3,S028,outerwear,49,4,2022-03-14,5,11,2022,33.0,5.0,14.0,43.0,14.25,24.0
P3,S028,outerwear,49,4,2022-03-21,33,12,2022,5.0,33.0,5.0,14.0,19.0,24.625
P3,S028,outerwear,49,4,2022-03-28,18,13,2022,33.0,5.0,33.0,5.0,22.25,21.625
P3,S028,outerwear,49,4,2022-04-04,37,14,2022,18.0,33.0,5.0,33.0,23.25,23.5
P3,S028,outerwear,49,4,2022-04-11,15,15,2022,37.0,18.0,33.0,5.0,25.75,20.0
P3,S028,outerwear,49,4,2022-04-18,44,16,2022,15.0,37.0,18.0,33.0,28.5,23.75
P3,S028,outerwear,49,4,2022-04-25,33,17,2022,44.0,15.0,37.0,18.0,32.25,27.25
P3,S028,outerwear,49,4,2022-05-02,26,18,2022,33.0,44.0,15.0,37.0,29.5,26.375
P3,S028,outerwear,49,4,2022-05-09,25,19,2022,26.0,33.0,44.0,15.0,32.0,28.875
P3,S028,outerwear,49,4,2022-05-16,22,20,2022,25.0,26.0,33.0,44.0,26.5,27.5
P3,S028,outerwear,49,4,2022-05-23,42,21,2022,22.0,25.0,26.0,33.0,28.75,30.5
P3,S028,outerwear,49,4,2022-05-30,19,22,2022,42.0,22.0,25.0,26.0,27.0,28.25
P3,S028,outerwear,49,4,2022-06-06,30,23,2022,19.0,42.0,22.0,25.0,28.25,30.125
P3,S028,outerwear,49,4,2022-06-13,6,24,2022,30.0,19.0,42.0,22.0,24.25,25.375
P3,S028,outerwear,49,4,2022-06-20,21,25,2022,6.0,30.0,19.0,42.0,19.0,23.875
P3,S028,outerwear,49,4,2022-06-27,0,26,2022,21.0,6.0,30.0,19.0,14.25,20.625
P3,S028,outerwear,49,4,2022-07-04,32,27,2022,0.0,21.0,6.0,30.0,14.75,21.5
P3,S028,outerwear,49,4,2022-07-11,22,28,2022,32.0,0.0,21.0,6.0,18.75,21.5
P3,S028,outerwear,49,4,2022-07-18,22,29,2022,22.0,32.0,0.0,21.0,19.0,19.0
P3,S028,outerwear,49,4,2022-07-25,22,30,2022,22.0,22.0,32.0,0.0,24.5,19.375
P3,S028,outerwear,49,4,2022-08-01,13,31,2022,22.0,22.0,22.0,32.0,19.75,17.25
P3,S028,outerwear,49,4,2022-08-08,16,32,2022,13.0,22.0,22.0,22.0,18.25,18.5
P3,S028,outerwear,49,4,2022-08-15,0,33,2022,16.0,13.0,22.0,22.0,12.75,15.875
P3,S028,outerwear,49,4,2022-08-22,15,34,2022,0.0,16.0,13.0,22.0,11.0,17.75
P3,S028,outerwear,49,4,2022-08-29,1,35,2022,15.0,0.0,16.0,13.0,8.0,13.875
P3,S028,outerwear,49,4,2022-09-05,20,36,2022,1.0,15.0,0.0,16.0,9.0,13.625
P3,S028,outerwear,49,4,2022-09-12,14,37,2022,20.0,1.0,15.0,0.0,12.5,12.625
P3,S028,outerwear,49,4,2022-09-19,17,38,2022,14.0,20.0,1.0,15.0,13.0,12.0
P3,S028,outerwear,49,4,2022-09-26,0,39,2022,17.0,14.0,20.0,1.0,12.75,10.375
P3,S028,outerwear,49,4,2022-10-03,0,40,2022,0.0,17.0,14.0,20.0,7.75,8.375
P3,S028,outerwear,49,4,2022-10-10,22,41,2022,0.0,0.0,17.0,14.0,9.75,11.125
P3,S028,outerwear,49,4,2022-10-17,16,42,2022,22.0,0.0,0.0,17.0,9.5,11.25
P3,S028,outerwear,49,4,2022-10-24,14,43,2022,16.0,22.0,0.0,0.0,13.0,12.875
P3,S028,outerwear,49,4,2022-10-31,23,44,2022,14.0,16.0,22.0,0.0,18.75,13.25
P3,S028,outerwear,49,4,2022-11-07,30,45,2022,23.0,14.0,16.0,22.0,20.75,15.25
P3,S028,outerwear,49,4,2022-11-14,28,46,2022,30.0,23.0,14.0,16.0,23.75,16.625
P3,S028,outerwear,49,4,2022-11-21,0,47,2022,28.0,30.0,23.0,14.0,20.25,16.625
P3,S028,outerwear,49,4,2022-11-28,0,48,2022,0.0,28.0,30.0,23.0,14.5,16.625
P3,S028,outerwear,49,4,2022-12-05,2,49,2022,0.0,0.0,28.0,30.0,7.5,14.125
P3,S028,outerwear,49,4,2022-12-12,11,50,2022,2.0,0.0,0.0,28.0,3.25,13.5
P3,S028,outerwear,49,4,2022-12-19,0,51,2022,11.0,2.0,0.0,0.0,3.25,11.75
P3,S028,outerwear,49,4,2022-12-26,0,52,2022,0.0,11.0,2.0,0.0,3.25,8.875
P3,S028,outerwear,49,4,2023-01-02,7,1,2023,0.0,0.0,11.0,2.0,4.5,6.0
P3,S028,outerwear,49,4,2023-01-09,30,2,2023,7.0,0.0,0.0,11.0,9.25,6.25
P3,S028,outerwear,49,4,2023-01-16,43,3,2023,30.0,7.0,0.0,0.0,20.0,11.625
P3,S028,outerwear,49,4,2023-01-23,0,4,2023,43.0,30.0,7.0,0.0,20.0,11.625
P3,S028,outerwear,49,4,2023-01-30,33,5,2023,0.0,43.0,30.0,7.0,26.5,15.5
P3,S028,outerwear,49,4,2023-02-06,39,6,2023,33.0,0.0,43.0,30.0,28.75,19.0
P3,S028,outerwear,49,4,2023-02-13,1,7,2023,39.0,33.0,0.0,43.0,18.25,19.125
P3,S028,outerwear,49,4,2023-02-20,26,8,2023,1.0,39.0,33.0,0.0,24.75,22.375
P3,S028,outerwear,49,4,2023-02-27,0,9,2023,26.0,1.0,39.0,33.0,16.5,21.5
P3,S028,outerwear,49,4,2023-03-06,9,10,2023,0.0,26.0,1.0,39.0,9.0,18.875
P3,S028,outerwear,49,4,2023-03-13,14,11,2023,9.0,0.0,26.0,1.0,12.25,15.25
P3,S028,outerwear,49,4,2023-03-20,33,12,2023,14.0,9.0,0.0,26.0,14.0,19.375
P3,S028,outerwear,49,4,2023-03-27,43,13,2023,33.0,14.0,9.0,0.0,24.75,20.625
P3,S028,outerwear,49,4,2023-04-03,20,14,2023,43.0,33.0,14.0,9.0,27.5,18.25
P3,S028,outerwear,49,4,2023-04-10,19,15,2023,20.0,43.0,33.0,14.0,28.75,20.5
P3,S028,outerwear,49,4,2023-04-17,21,16,2023,19.0,20.0,43.0,33.0,25.75,19.875
P3,S028,outerwear,49,4,2023-04-24,36,17,2023,21.0,19.0,20.0,43.0,24.0,24.375
P3,S028,outerwear,49,4,2023-05-01,11,18,2023,36.0,21.0,19.0,20.0,21.75,24.625
P3,S028,outerwear,49,4,2023-05-08,33,19,2023,11.0,36.0,21.0,19.0,25.25,27.0
P3,S028,outerwear,49,4,2023-05-15,35,20,2023,33.0,11.0,36.0,21.0,28.75,27.25
P3,S028,outerwear,49,4,2023-05-22,14,21,2023,35.0,33.0,11.0,36.0,23.25,23.625
P3,S028,outerwear,49,4,2023-05-29,2,22,2023,14.0,35.0,33.0,11.0,21.0,21.375
P3,S028,outerwear,49,4,2023-06-05,35,23,2023,2.0,14.0,35.0,33.0,21.5,23.375
P3,S028,outerwear,49,4,2023-06-12,18,24,2023,35.0,2.0,14.0,35.0,17.25,23.0
P3,S028,outerwear,49,4,2023-06-19,25,25,2023,18.0,35.0,2.0,14.0,20.0,21.625
P3,S028,outerwear,49,4,2023-06-26,5,26,2023,25.0,18.0,35.0,2.0,20.75,20.875
P3,S028,outerwear,49,4,2023-07-03,18,27,2023,5.0,25.0,18.0,35.0,16.5,19.0
P3,S028,outerwear,49,4,2023-07-10,12,28,2023,18.0,5.0,25.0,18.0,15.0,16.125
P3,S028,outerwear,49,4,2023-07-17,27,29,2023,12.0,18.0,5.0,25.0,15.5,17.75
P3,S028,outerwear,49,4,2023-07-24,18,30,2023,27.0,12.0,18.0,5.0,18.75,19.75
P3,S028,outerwear,49,4,2023-07-31,19,31,2023,18.0,27.0,12.0,18.0,19.0,17.75
P3,S028,outerwear,49,4,2023-08-07,5,32,2023,19.0,18.0,27.0,12.0,17.25,16.125
P3,S028,outerwear,49,4,2023-08-14,20,33,2023,5.0,19.0,18.0,27.0,15.5,15.5
P3,S028,outerwear,49,4,2023-08-21,2,34,2023,20.0,5.0,19.0,18.0,11.5,15.125
P3,S028,outerwear,49,4,2023-08-28,1,35,2023,2.0,20.0,5.0,19.0,7.0,13.0
P3,S028,outerwear,49,4,2023-09-04,23,36,2023,1.0,2.0,20.0,5.0,11.5,14.375
P3,S028,outerwear,49,4,2023-09-11,13,37,2023,23.0,1.0,2.0,20.0,9.75,12.625
P3,S028,outerwear,49,4,2023-09-18,5,38,2023,13.0,23.0,1.0,2.0,10.5,11.0
P3,S028,outerwear,49,4,2023-09-25,14,39,2023,5.0,13.0,23.0,1.0,13.75,10.375
P3,S028,outerwear,49,4,2023-10-02,20,40,2023,14.0,5.0,13.0,23.0,13.0,12.25
P3,S028,outerwear,49,4,2023-10-09,0,41,2023,20.0,14.0,5.0,13.0,9.75,9.75
P3,S028,outerwear,49,4,2023-10-16,16,42,2023,0.0,20.0,14.0,5.0,12.5,11.5
P3,S028,outerwear,49,4,2023-10-23,0,43,2023,16.0,0.0,20.0,14.0,9.0,11.375
P3,S028,outerwear,49,4,2023-10-30,11,44,2023,0.0,16.0,0.0,20.0,6.75,9.875
P3,S028,outerwear,49,4,2023-11-06,26,45,2023,11.0,0.0,16.0,0.0,13.25,11.5
P3,S028,outerwear,49,4,2023-11-13,19,46,2023,26.0,11.0,0.0,16.0,14.0,13.25
P3,S028,outerwear,49,4,2023-11-20,10,47,2023,19.0,26.0,11.0,0.0,16.5,12.75
P3,S028,outerwear,49,4,2023-11-27,6,48,2023,10.0,19.0,26.0,11.0,15.25,11.0
P3,S028,outerwear,49,4,2023-12-04,21,49,2023,6.0,10.0,19.0,26.0,14.0,13.625
P3,S028,outerwear,49,4,2023-12-11,6,50,2023,21.0,6.0,10.0,19.0,10.75,12.375
P3,S028,outerwear,49,4,2023-12-18,6,51,2023,6.0,21.0,6.0,10.0,9.75,13.125
P3,S028,outerwear,49,4,2023-12-25,8,52,2023,6.0,6.0,21.0,6.0,10.25,12.75
P3,S029,dresses,93,3,2022-01-31,17,5,2022,39.0,15.0,24.0,21.0,23.75,23.2
P3,S029,dresses,93,3,2022-02-07,28,6,2022,17.0,39.0,15.0,24.0,24.75,24.0
P3,S029,dresses,93,3,2022-02-14,19,7,2022,28.0,17.0,39.0,15.0,25.75,23.285714285714285
P3,S029,dresses,93,3,2022-02-21,34,8,2022,19.0,28.0,17.0,39.0,24.5,24.625
P3,S029,dresses,93,3,2022-02-28,31,9,2022,34.0,19.0,28.0,17.0,28.0,25.875
P3,S029,dresses,93,3,2022-03-07,25,10,2022,31.0,34.0,19.0,28.0,27.25,26.0
P3,S029,dresses,93,3,2022-03-14,44,11,2022,25.0,31.0,34.0,19.0,33.5,29.625
P3,S029,dresses,93,3,2022-03-21,47,12,2022,44.0,25.0,31.0,34.0,36.75,30.625
P3,S029,dresses,93,3,2022-03-28,23,13,2022,47.0,44.0,25.0,31.0,34.75,31.375
P3,S029,dresses,93,3,2022-04-04,33,14,2022,23.0,47.0,44.0,25.0,36.75,32.0
P3,S029,dresses,93,3,2022-04-11,25,15,2022,33.0,23.0,47.0,44.0,32.0,32.75
P3,S029,dresses,93,3,2022-04-18,42,16,2022,25.0,33.0,23.0,47.0,30.75,33.75
P3,S029,dresses,93,3,2022-04-25,16,17,2022,42.0,25.0,33.0,23.0,29.0,31.875
P3,S029,dresses,93,3,2022-05-02,24,18,2022,16.0,42.0,25.0,33.0,26.75,31.75
P3,S029,dresses,93,3,2022-05-09,56,19,2022,24.0,16.0,42.0,25.0,34.5,33.25
P3,S029,dresses,93,3,2022-05-16,42,20,2022,56.0,24.0,16.0,42.0,34.5,32.625
P3,S029,dresses,93,3,2022-05-23,51,21,2022,42.0,56.0,24.0,16.0,43.25,36.125
P3,S029,dresses,93,3,2022-05-30,18,22,2022,51.0,42.0,56.0,24.0,41.75,34.25
P3,S029,dresses,93,3,2022-06-06,22,23,2022,18.0,51.0,42.0,56.0,33.25,33.875
P3,S029,dresses,93,3,2022-06-13,44,24,2022,22.0,18.0,51.0,42.0,33.75,34.125
P3,S029,dresses,93,3,2022-06-20,35,25,2022,44.0,22.0,18.0,51.0,29.75,36.5
P3,S029,dresses,93,3,2022-06-27,11,26,2022,35.0,44.0,22.0,18.0,28.0,34.875
P3,S029,dresses,93,3,2022-07-04,43,27,2022,11.0,35.0,44.0,22.0,33.25,33.25
P3,S029,dresses,93,3,2022-07-11,28,28,2022,43.0,11.0,35.0,44.0,29.25,31.5
P3,S029,dresses,93,3,2022-07-18,0,29,2022,28.0,43.0,11.0,35.0,20.5,25.125
P3,S029,dresses,93,3,2022-07-25,21,30,2022,0.0,28.0,43.0,11.0,23.0,25.5
P3,S029,dresses,93,3,2022-08-01,15,31,2022,21.0,0.0,28.0,43.0,16.0,24.625
P3,S029,dresses,93,3,2022-08-08,15,32,2022,15.0,21.0,0.0,28.0,12.75,21.0
P3,S029,dresses,93,3,2022-08-15,22,33,2022,15.0,15.0,21.0,0.0,18.25,19.375
P3,S029,dresses,93,3,2022-08-22,5,34,2022,22.0,15.0,15.0,21.0,14.25,18.625
P3,S029,dresses,93,3,2022-08-29,20,35,2022,5.0,22.0,15.0,15.0,15.5,15.75
P3,S029,dresses,93,3,2022-09-05,14,36,2022,20.0,5.0,22.0,15.0,15.25,14.0
P3,S029,dresses,93,3,2022-09-12,24,37,2022,14.0,20.0,5.0,22.0,15.75,17.0
P3,S029,dresses,93,3,2022-09-19,8,38,2022,24.0,14.0,20.0,5.0,16.5,15.375
P3,S029,dresses,93,3,2022-09-26,21,39,2022,8.0,24.0,14.0,20.0,16.75,16.125
P3,S029,dresses,93,3,2022-10-03,17,40,2022,21.0,8.0,24.0,14.0,17.5,16.375
P3,S029,dresses,93,3,2022-10-10,12,41,2022,17.0,21.0,8.0,24.0,14.5,15.125
P3,S029,dresses,93,3,2022-10-17,0,42,2022,12.0,17.0,21.0,8.0,12.5,14.5
P3,S029,dresses,93,3,2022-10-24,12,43,2022,0.0,12.0,17.0,21.0,10.25,13.5
P3,S029,dresses,93,3,2022-10-31,15,44,2022,12.0,0.0,12.0,17.0,9.75,13.625
P3,S029,dresses,93,3,2022-11-07,21,45,2022,15.0,12.0,0.0,12.0,12.0,13.25
P3,S029,dresses,93,3,2022-11-14,6,46,2022,21.0,15.0,12.0,0.0,13.5,13.0
P3,S029,dresses,93,3,2022-11-21,0,47,2022,6.0,21.0,15.0,12.0,10.5,10.375
P3,S029,dresses,93,3,2022-11-28,25,48,2022,0.0,6.0,21.0,15.0,13.0,11.375
P3,S029,dresses,93,3,2022-12-05,31,49,2022,25.0,0.0,6.0,21.0,15.5,13.75
P3,S029,dresses,93,3,2022-12-12,21,50,2022,31.0,25.0,0.0,6.0,19.25,16.375
P3,S029,dresses,93,3,2022-12-19,12,51,2022,21.0,31.0,25.0,0.0,22.25,16.375
P3,S029,dresses,93,3,2022-12-26,13,52,2022,12.0,21.0,31.0,25.0,19.25,16.125
P3,S029,dresses,93,3,2023-01-02,0,1,2023,13.0,12.0,21.0,31.0,11.5,13.5
P3,S029,dresses,93,3,2023-01-09,16,2,2023,0.0,13.0,12.0,21.0,10.25,14.75
P3,S029,dresses,93,3,2023-01-16,30,3,2023,16.0,0.0,13.0,12.0,14.75,18.5
P3,S029,dresses,93,3,2023-01-23,34,4,2023,30.0,16.0,0.0,13.0,20.0,19.625
P3,S029,dresses,93,3,2023-01-30,40,5,2023,34.0,30.0,16.0,0.0,30.0,20.75
P3,S029,dresses,93,3,2023-02-06,5,6,2023,40.0,34.0,30.0,16.0,27.25,18.75
P3,S029,dresses,93,3,2023-02-13,14,7,2023,5.0,40.0,34.0,30.0,23.25,19.0
P3,S029,dresses,93,3,2023-02-20,43,8,2023,14.0,5.0,40.0,34.0,25.5,22.75
P3,S029,dresses,93,3,2023-02-27,8,9,2023,43.0,14.0,5.0,40.0,17.5,23.75
P3,S029,dresses,93,3,2023-03-06,26,10,2023,8.0,43.0,14.0,5.0,22.75,25.0
P3,S029,dresses,93,3,2023-03-13,11,11,2023,26.0,8.0,43.0,14.0,22.0,22.625
P3,S029,dresses,93,3,2023-03-20,20,12,2023,11.0,26.0,8.0,43.0,16.25,20.875
P3,S029,dresses,93,3,2023-03-27,2,13,2023,20.0,11.0,26.0,8.0,14.75,16.125
P3,S029,dresses,93,3,2023-04-03,25,14,2023,2.0,20.0,11.0,26.0,14.5,18.625
P3,S029,dresses,93,3,2023-04-10,47,15,2023,25.0,2.0,20.0,11.0,23.5,22.75
P3,S029,dresses,93,3,2023-04-17,48,16,2023,47.0,25.0,2.0,20.0,30.5,23.375
P3,S029,dresses,93,3,2023-04-24,37,17,2023,48.0,47.0,25.0,2.0,39.25,27.0
P3,S029,dresses,93,3,2023-05-01,22,18,2023,37.0,48.0,47.0,25.0,38.5,26.5
P3,S029,dresses,93,3,2023-05-08,40,19,2023,22.0,37.0,48.0,47.0,36.75,30.125
P3,S029,dresses,93,3,2023-05-15,25,20,2023,40.0,22.0,37.0,48.0,31.0,30.75
P3,S029,dresses,93,3,2023-05-22,10,21,2023,25.0,40.0,22.0,37.0,24.25,31.75
P3,S029,dresses,93,3,2023-05-29,31,22,2023,10.0,25.0,40.0,22.0,26.5,32.5
P3,S029,dresses,93,3,2023-06-05,10,23,2023,31.0,10.0,25.0,40.0,19.0,27.875
P3,S029,dresses,93,3,2023-06-12,24,24,2023,10.0,31.0,10.0,25.0,18.75,24.875
P3,S029,dresses,93,3,2023-06-19,38,25,2023,24.0,10.0,31.0,10.0,25.75,25.0
P3,S029,dresses,93,3,2023-06-26,14,26,2023,38.0,24.0,10.0,31.0,21.5,24.0
P3,S029,dresses,93,3,2023-07-03,3,27,2023,14.0,38.0,24.0,10.0,19.75,19.375
P3,S029,dresses,93,3,2023-07-10,6,28,2023,3.0,14.0,38.0,24.0,15.25,17.0
P3,S029,dresses,93,3,2023-07-17,34,29,2023,6.0,3.0,14.0,38.0,14.25,20.0
P3,S029,dresses,93,3,2023-07-24,11,30,2023,34.0,6.0,3.0,14.0,13.5,17.5
P3,S029,dresses,93,3,2023-07-31,26,31,2023,11.0,34.0,6.0,3.0,19.25,19.5
P3,S029,dresses,93,3,2023-08-07,3,32,2023,26.0,11.0,34.0,6.0,18.5,16.875
P3,S029,dresses,93,3,2023-08-14,3,33,2023,3.0,26.0,11.0,34.0,10.75,12.5
P3,S029,dresses,93,3,2023-08-21,8,34,2023,3.0,3.0,26.0,11.0,10.0,11.75
P3,S029,dresses,93,3,2023-08-28,22,35,2023,8.0,3.0,3.0,26.0,9.0,14.125
P3,S029,dresses,93,3,2023-09-04,24,36,2023,22.0,8.0,3.0,3.0,14.25,16.375
P3,S029,dresses,93,3,2023-09-11,21,37,2023,24.0,22.0,8.0,3.0,18.75,14.75
P3,S029,dresses,93,3,2023-09-18,16,38,2023,21.0,24.0,22.0,8.0,20.75,15.375
P3,S029,dresses,93,3,2023-09-25,19,39,2023,16.0,21.0,24.0,22.0,20.0,14.5
P3,S029,dresses,93,3,2023-10-02,9,40,2023,19.0,16.0,21.0,24.0,16.25,15.25
P3,S029,dresses,93,3,2023-10-09,20,41,2023,9.0,19.0,16.0,21.0,16.0,17.375
P3,S029,dresses,93,3,2023-10-16,15,42,2023,20.0,9.0,19.0,16.0,15.75,18.25
P3,S029,dresses,93,3,2023-10-23,24,43,2023,15.0,20.0,9.0,19.0,17.0,18.5
P3,S029,dresses,93,3,2023-10-30,22,44,2023,24.0,15.0,20.0,9.0,20.25,18.25
P3,S029,dresses,93,3,2023-11-06,9,45,2023,22.0,24.0,15.0,20.0,17.5,16.75
P3,S029,dresses,93,3,2023-11-13,6,46,2023,9.0,22.0,24.0,15.0,15.25,15.5
P3,S029,dresses,93,3,2023-11-20,25,47,2023,6.0,9.0,22.0,24.0,15.5,16.25
P3,S029,dresses,93,3,2023-11-27,34,48,2023,25.0,6.0,9.0,22.0,18.5,19.375
P3,S029,dresses,93,3,2023-12-04,1,49,2023,34.0,25.0,6.0,9.0,16.5,17.0
P3,S029,dresses,93,3,2023-12-11,9,50,2023,1.0,34.0,25.0,6.0,17.25,16.25
P3,S029,dresses,93,3,2023-12-18,19,51,2023,9.0,1.0,34.0,25.0,15.75,15.625
P3,S029,dresses,93,3,2023-12-25,29,52,2023,19.0,9.0,1.0,34.0,14.5,16.5
P3,S030,shoes,107,3,2022-01-31,51,5,2022,48.0,26.0,51.0,13.0,44.0,37.8
P3,S030,shoes,107,3,2022-02-07,15,6,2022,51.0,48.0,26.0,51.0,35.0,34.0
P3,S030,shoes,107,3,2022-02-14,36,7,2022,15.0,51.0,48.0,26.0,37.5,34.285714285714285
P3,S030,shoes,107,3,2022-02-21,24,8,2022,36.0,15.0,51.0,48.0,31.5,33.0
P3,S030,shoes,107,3,2022-02-28,6,9,2022,24.0,36.0,15.0,51.0,20.25,32.125
P3,S030,shoes,107,3,2022-03-07,26,10,2022,6.0,24.0,36.0,15.0,23.0,29.0
P3,S030,shoes,107,3,2022-03-14,22,11,2022,26.0,6.0,24.0,36.0,19.5,28.5
P3,S030,shoes,107,3,2022-03-21,9,12,2022,22.0,26.0,6.0,24.0,15.75,23.625
P3,S030,shoes,107,3,2022-03-28,48,13,2022,9.0,22.0,26.0,6.0,26.25,23.25
P3,S030,shoes,107,3,2022-04-04,34,14,2022,48.0,9.0,22.0,26.0,28.25,25.625
P3,S030,shoes,107,3,2022-04-11,11,15,2022,34.0,48.0,9.0,22.0,25.5,22.5
P3,S030,shoes,107,3,2022-04-18,21,16,2022,11.0,34.0,48.0,9.0,28.5,22.125
P3,S030,shoes,107,3,2022-04-25,27,17,2022,21.0,11.0,34.0,48.0,23.25,24.75
P3,S030,shoes,107,3,2022-05-02,20,18,2022,27.0,21.0,11.0,34.0,19.75,24.0
P3,S030,shoes,107,3,2022-05-09,30,19,2022,20.0,27.0,21.0,11.0,24.5,25.0
P3,S030,shoes,107,3,2022-05-16,60,20,2022,30.0,20.0,27.0,21.0,34.25,31.375
P3,S030,shoes,107,3,2022-05-23,5,21,2022,60.0,30.0,20.0,27.0,28.75,26.0
P3,S030,shoes,107,3,2022-05-30,37,22,2022,5.0,60.0,30.0,20.0,33.0,26.375
P3,S030,shoes,107,3,2022-06-06,41,23,2022,37.0,5.0,60.0,30.0,35.75,30.125
P3,S030,shoes,107,3,2022-06-13,36,24,2022,41.0,37.0,5.0,60.0,29.75,32.0
P3,S030,shoes,107,3,2022-06-20,22,25,2022,36.0,41.0,37.0,5.0,34.0,31.375
P3,S030,shoes,107,3,2022-06-27,37,26,2022,22.0,36.0,41.0,37.0,34.0,33.5
P3,S030,shoes,107,3,2022-07-04,7,27,2022,37.0,22.0,36.0,41.0,25.5,30.625
P3,S030,shoes,107,3,2022-07-11,3,28,2022,7.0,37.0,22.0,36.0,17.25,23.5
P3,S030,shoes,107,3,2022-07-18,18,29,2022,3.0,7.0,37.0,22.0,16.25,25.125
P3,S030,shoes,107,3,2022-07-25,8,30,2022,18.0,3.0,7.0,37.0,9.0,21.5
P3,S030,shoes,107,3,2022-08-01,13,31,2022,8.0,18.0,3.0,7.0,10.5,18.0
P3,S030,shoes,107,3,2022-08-08,31,32,2022,13.0,8.0,18.0,3.0,17.5,17.375
P3,S030,shoes,107,3,2022-08-15,0,33,2022,31.0,13.0,8.0,18.0,13.0,14.625
P3,S030,shoes,107,3,2022-08-22,10,34,2022,0.0,31.0,13.0,8.0,13.5,11.25
P3,S030,shoes,107,3,2022-08-29,30,35,2022,10.0,0.0,31.0,13.0,17.75,14.125
P3,S030,shoes,107,3,2022-09-05,20,36,2022,30.0,10.0,0.0,31.0,15.0,16.25
P3,S030,shoes,107,3,2022-09-12,13,37,2022,20.0,30.0,10.0,0.0,18.25,15.625
P3,S030,shoes,107,3,2022-09-19,0,38,2022,13.0,20.0,30.0,10.0,15.75,14.625
P3,S030,shoes,107,3,2022-09-26,8,39,2022,0.0,13.0,20.0,30.0,10.25,14.0
P3,S030,shoes,107,3,2022-10-03,13,40,2022,8.0,0.0,13.0,20.0,8.5,11.75
P3,S030,shoes,107,3,2022-10-10,30,41,2022,13.0,8.0,0.0,13.0,12.75,15.5
P3,S030,shoes,107,3,2022-10-17,18,42,2022,30.0,13.0,8.0,0.0,17.25,16.5
P3,S030,shoes,107,3,2022-10-24,23,43,2022,18.0,30.0,13.0,8.0,21.0,15.625
P3,S030,shoes,107,3,2022-10-31,36,44,2022,23.0,18.0,30.0,13.0,26.75,17.625
P3,S030,shoes,107,3,2022-11-07,36,45,2022,36.0,23.0,18.0,30.0,28.25,20.5
P3,S030,shoes,107,3,2022-11-14,29,46,2022,36.0,36.0,23.0,18.0,31.0,24.125
P3,S030,shoes,107,3,2022-11-21,19,47,2022,29.0,36.0,36.0,23.0,30.0,25.5
P3,S030,shoes,107,3,2022-11-28,26,48,2022,19.0,29.0,36.0,36.0,27.5,27.125
P3,S030,shoes,107,3,2022-12-05,16,49,2022,26.0,19.0,29.0,36.0,22.5,25.375
P3,S030,shoes,107,3,2022-12-12,24,50,2022,16.0,26.0,19.0,29.0,21.25,26.125
P3,S030,shoes,107,3,2022-12-19,20,51,2022,24.0,16.0,26.0,19.0,21.5,25.75
P3,S030,shoes,107,3,2022-12-26,0,52,2022,20.0,24.0,16.0,26.0,15.0,21.25
P3,S030,shoes,107,3,2023-01-02,7,1,2023,0.0,20.0,24.0,16.0,12.75,17.625
P3,S030,shoes,107,3,2023-01-09,51,2,2023,7.0,0.0,20.0,24.0,19.5,20.375
P3,S030,shoes,107,3,2023-01-16,42,3,2023,51.0,7.0,0.0,20.0,25.0,23.25
P3,S030,shoes,107,3,2023-01-23,21,4,2023,42.0,51.0,7.0,0.0,30.25,22.625
P3,S030,shoes,107,3,2023-01-30,40,5,2023,21.0,42.0,51.0,7.0,38.5,25.625
P3,S030,shoes,107,3,2023-02-06,47,6,2023,40.0,21.0,42.0,51.0,37.5,28.5
P3,S030,shoes,107,3,2023-02-13,55,7,2023,47.0,40.0,21.0,42.0,40.75,32.875
P3,S030,shoes,107,3,2023-02-20,42,8,2023,55.0,47.0,40.0,21.0,46.0,38.125
P3,S030,shoes,107,3,2023-02-27,28,9,2023,42.0,55.0,47.0,40.0,43.0,40.75
